"Chromosome","Position","snipdx.gene"
"chr14",69077828,"RAD51B"
"chr14",69077832,"RAD51B"
"chr14",69077841,"RAD51B"
"chr14",69077848,"RAD51B"
"chr14",69077849,"RAD51B"
"chr14",69077852,"RAD51B"
"chr14",69077859,"RAD51B"
"chr14",69077865,"RAD51B"
"chr14",69077868,"RAD51B"
"chr14",69077877,"RAD51B"
"chr14",69077881,"RAD51B"
"chr14",69077884,"RAD51B"
"chr14",69077888,"RAD51B"
"chr14",69077889,"RAD51B"
"chr14",69077901,"RAD51B"
"chr14",69077903,"RAD51B"
"chr14",69077906,"RAD51B"
"chr14",69077913,"RAD51B"
"chr14",69077919,"RAD51B"
"chr14",69077920,"RAD51B"
"chr14",69077928,"RAD51B"
"chr14",69077930,"RAD51B"
"chr14",69077932,"RAD51B"
"chr14",69077948,"RAD51B"
"chr14",69077954,"RAD51B"
"chr14",69077955,"RAD51B"
"chr14",69077960,"RAD51B"
"chr14",69077962,"RAD51B"
"chr14",69077966,"RAD51B"
"chr14",69077967,"RAD51B"
"chr14",69077970,"RAD51B"
"chr14",69077971,"RAD51B"
"chr14",69077973,"RAD51B"
"chr14",69149648,NA
"chr14",69149650,NA
"chr14",69149652,NA
"chr14",69149653,NA
"chr14",69149657,NA
"chr14",69149658,NA
"chr14",69149663,NA
"chr14",69213924,NA
"chr14",69272125,NA
"chr14",69291666,NA
"chr14",69392881,NA
"chr14",69517406,NA
"chr14",69610724,NA
"chr14",69610725,NA
"chr14",69697453,NA
"chr14",69765077,NA
"chr14",69770439,NA
"chr14",69826100,NA
"chr14",70219142,NA
"chr14",70254327,NA
"chr14",70275053,NA
"chr14",70735345,NA
"chr14",71240807,NA
"chr14",71240808,NA
"chr14",71749466,NA
"chr14",72229554,NA
"chr14",72736899,NA
"chr14",72736929,NA
"chr14",72736930,NA
"chr14",72736969,NA
"chr14",73128983,NA
"chr14",73753519,NA
"chr14",74375861,NA
"chr14",74375887,NA
"chr14",74375890,NA
"chr14",74375893,NA
"chr14",74375894,NA
"chr14",74375910,NA
"chr14",74375927,NA
"chr14",74375956,NA
"chr14",74815239,NA
"chr14",75871697,NA
"chr14",75871768,NA
"chr14",75871777,NA
"chr14",76638466,NA
"chr14",77427469,NA
"chr14",78630489,NA
"chr14",79215809,NA
"chr14",79215810,NA
"chr14",79864399,NA
"chr14",79864402,NA
"chr14",79864404,NA
"chr14",79864409,NA
"chr14",79864429,NA
"chr14",79864430,NA
"chr14",79864446,NA
"chr14",79864455,NA
"chr14",79864459,NA
"chr14",79864465,NA
"chr14",79864471,NA
"chr14",79864472,NA
"chr14",80471876,NA
"chr14",80952108,NA
"chr14",81376490,NA
"chr14",81414351,NA
"chr14",81414385,NA
"chr14",81414394,NA
"chr14",81414408,NA
"chr14",81901615,NA
"chr14",82413786,NA
"chr14",82910638,NA
"chr14",83401758,NA
"chr14",83856849,NA
"chr14",84307833,NA
"chr14",84737953,NA
"chr14",85173227,NA
"chr14",85315642,NA
"chr14",85315655,NA
"chr14",85315689,NA
"chr14",85315721,NA
"chr14",85979157,NA
"chr14",85979158,NA
"chr14",85979165,NA
"chr14",85979178,NA
"chr14",85979183,NA
"chr14",85979194,NA
"chr14",85979195,NA
"chr14",85979205,NA
"chr14",85979208,NA
"chr14",85979215,NA
"chr14",85979218,NA
"chr14",85979219,NA
"chr14",85979225,NA
"chr14",85979227,NA
"chr14",85979230,NA
"chr14",85979237,NA
"chr14",86446573,NA
"chr14",86891556,NA
"chr14",87373505,NA
"chr14",87813030,NA
"chr14",87813031,NA
"chr14",87868824,NA
"chr14",87868841,NA
"chr14",87868850,NA
"chr14",87868856,NA
"chr14",87868885,NA
"chr14",87868888,NA
"chr14",87868889,NA
"chr14",87868892,NA
"chr14",87868896,NA
"chr14",87868898,NA
"chr14",88409648,NA
"chr14",88409660,NA
"chr14",88409664,NA
"chr14",88409670,NA
"chr14",88409673,NA
"chr14",88409676,NA
"chr14",88409696,NA
"chr14",88409708,NA
"chr14",88409716,NA
"chr14",88409734,NA
"chr14",88938651,NA
"chr14",88938652,NA
"chr14",90729931,NA
"chr14",90729957,NA
"chr14",90729960,NA
"chr14",90729967,NA
"chr14",90729972,NA
"chr14",90729973,NA
"chr14",90729976,NA
"chr14",90729981,NA
"chr14",90729984,NA
"chr14",91465158,NA
"chr14",92222607,NA
"chr14",92222608,NA
"chr14",92222620,NA
"chr14",92222635,NA
"chr14",92222666,NA
"chr14",92671121,NA
"chr14",92671141,NA
"chr14",92671156,NA
"chr14",92671165,NA
"chr14",92671172,NA
"chr14",92671185,NA
"chr14",93147052,NA
"chr14",93618254,NA
"chr14",94007461,NA
"chr14",94512785,NA
"chr14",94965212,NA
"chr14",95424383,NA
"chr14",95849063,NA
"chr14",96299530,NA
"chr14",96299535,NA
"chr14",96299542,NA
"chr14",96299545,NA
"chr14",96299552,NA
"chr14",96299563,NA
"chr14",96299565,NA
"chr14",96299579,NA
"chr14",96299591,NA
"chr14",97104907,NA
"chr14",97828605,NA
"chr14",97828606,NA
"chr14",98592364,NA
"chr14",99353321,NA
"chr14",100098848,NA
"chr14",100821994,NA
"chr14",100821995,NA
"chr14",101490619,NA
"chr14",101952406,NA
"chr14",102398179,NA
"chr14",102398233,NA
"chr14",102398234,NA
"chr14",102398237,NA
"chr14",102718052,NA
"chr14",103272177,NA
"chr14",103769595,NA
"chr14",104146361,NA
"chr14",104540855,NA
"chr14",105128025,NA
"chr14",105906073,NA
"chr14",106272131,NA
"chr15",22904312,NA
"chr15",23009392,NA
"chr15",23782767,NA
"chr15",23782794,NA
"chr15",23782797,NA
"chr15",23782840,NA
"chr15",24172232,NA
"chr15",24172255,NA
"chr15",24172260,NA
"chr15",24172265,NA
"chr15",24172293,NA
"chr15",24172307,NA
"chr15",24978178,NA
"chr15",24978208,NA
"chr15",24978210,NA
"chr15",24978246,NA
"chr15",25719127,NA
"chr15",26152066,NA
"chr15",26152069,NA
"chr15",26152080,NA
"chr15",26152090,NA
"chr15",26152125,NA
"chr15",26152126,NA
"chr15",26152136,NA
"chr15",26216370,NA
"chr15",26933227,NA
"chr15",26933228,NA
"chr15",27547466,NA
"chr15",28161809,NA
"chr15",29126989,NA
"chr15",29523475,NA
"chr15",30339758,NA
"chr15",31166490,NA
"chr15",31878352,NA
"chr15",31878354,NA
"chr15",31878375,NA
"chr15",31878376,NA
"chr15",31878388,NA
"chr15",31878395,NA
"chr15",31878402,NA
"chr15",31878405,NA
"chr15",31878406,NA
"chr15",31878417,NA
"chr15",32425001,NA
"chr15",33106031,NA
"chr15",33692767,NA
"chr15",34331782,NA
"chr15",34985414,NA
"chr15",35638312,NA
"chr15",36258610,NA
"chr15",36872498,NA
"chr15",37542114,NA
"chr15",38159430,NA
"chr15",38159431,NA
"chr15",38456861,NA
"chr15",39005897,NA
"chr15",39005898,NA
"chr15",39564293,NA
"chr15",39809990,NA
"chr15",39810006,NA
"chr15",39810015,NA
"chr15",39810031,NA
"chr15",39810045,NA
"chr15",39810046,NA
"chr15",39810048,NA
"chr15",40529113,NA
"chr15",40529115,NA
"chr15",40529120,NA
"chr15",40529130,NA
"chr15",41099163,NA
"chr15",41735708,NA
"chr15",41735710,NA
"chr15",42372648,NA
"chr15",42971620,NA
"chr15",44173755,NA
"chr15",44504115,NA
"chr15",45468626,NA
"chr15",46268140,NA
"chr15",46268141,NA
"chr15",46268167,NA
"chr15",46268194,NA
"chr15",46268207,NA
"chr15",46333514,NA
"chr15",46333540,NA
"chr15",46333548,NA
"chr15",46333563,NA
"chr15",46333566,NA
"chr15",46333598,NA
"chr15",46653683,NA
"chr15",46653713,NA
"chr15",46653715,NA
"chr15",46653727,NA
"chr15",46653744,NA
"chr15",46870175,NA
"chr15",46870176,NA
"chr15",46870190,NA
"chr15",46870196,NA
"chr15",46870200,NA
"chr15",46870210,NA
"chr15",46870217,NA
"chr15",46870259,NA
"chr15",47489020,NA
"chr15",47489021,NA
"chr15",48073767,NA
"chr15",48073768,NA
"chr15",48633092,NA
"chr15",49119457,NA
"chr15",49619400,NA
"chr15",50109454,NA
"chr15",50604738,NA
"chr15",50604739,NA
"chr15",50604744,NA
"chr15",50604755,NA
"chr15",50604779,NA
"chr15",50604794,NA
"chr15",50604817,NA
"chr15",50946761,NA
"chr15",50946765,NA
"chr15",50946791,NA
"chr15",50946815,NA
"chr15",51358028,NA
"chr15",51881980,NA
"chr15",51881981,NA
"chr15",51881986,NA
"chr15",51881987,NA
"chr15",51881994,NA
"chr15",51882009,NA
"chr15",51882024,NA
"chr15",51882029,NA
"chr15",51882035,NA
"chr15",51882074,NA
"chr15",51882080,NA
"chr15",52505563,NA
"chr15",53174693,NA
"chr15",53174700,NA
"chr15",53174718,NA
"chr15",53174723,NA
"chr15",53174733,NA
"chr15",53174755,NA
"chr15",53174777,NA
"chr15",53410492,NA
"chr15",53410493,NA
"chr15",53410501,NA
"chr15",53410502,NA
"chr15",53621597,NA
"chr15",53621608,NA
"chr15",53621630,NA
"chr15",53621631,NA
"chr15",53621656,NA
"chr15",53621657,NA
"chr15",53906310,NA
"chr15",53906315,NA
"chr15",53906339,NA
"chr15",53906361,NA
"chr15",53906366,NA
"chr15",53906379,NA
"chr15",53906397,NA
"chr15",53906399,NA
"chr15",53906401,NA
"chr15",53906402,NA
"chr15",54532140,NA
"chr15",54609467,NA
"chr15",55142784,NA
"chr15",55142797,NA
"chr15",55142834,NA
"chr15",55142842,NA
"chr15",55142848,NA
"chr15",55966642,NA
"chr15",56374044,NA
"chr15",56790080,NA
"chr15",57217618,NA
"chr15",57648011,NA
"chr15",57648012,NA
"chr15",58467095,NA
"chr15",58863526,NA
"chr15",59313855,NA
"chr15",59313867,NA
"chr15",59313872,NA
"chr15",59313874,NA
"chr15",59313884,NA
"chr15",59313890,NA
"chr15",59313891,NA
"chr15",59313905,NA
"chr15",59313918,NA
"chr15",59313927,NA
"chr15",59502497,NA
"chr15",59979446,NA
"chr15",59979465,NA
"chr15",59979474,NA
"chr15",59979479,NA
"chr15",59979504,NA
"chr15",59979507,NA
"chr15",59979510,NA
"chr15",59979514,NA
"chr15",59979522,NA
"chr15",60592800,NA
"chr15",61128889,NA
"chr15",61128890,NA
"chr15",61688573,NA
"chr15",62266250,NA
"chr15",63054438,NA
"chr15",63054439,NA
"chr15",63766676,NA
"chr15",63995423,NA
"chr15",64112634,NA
"chr15",64112635,NA
"chr15",64112674,NA
"chr15",64112680,NA
"chr15",64112681,NA
"chr15",64112697,NA
"chr15",64112708,NA
"chr15",64112719,NA
"chr15",64112728,NA
"chr15",64112732,NA
"chr15",64275124,NA
"chr15",65204938,NA
"chr15",65571977,NA
"chr15",66299460,NA
"chr15",66911126,NA
"chr15",66911127,NA
"chr15",67535190,NA
"chr15",67535191,NA
"chr15",68093435,NA
"chr15",68730691,NA
"chr15",69283357,NA
"chr15",69990537,NA
"chr15",70430600,NA
"chr15",71116978,NA
"chr15",71690883,NA
"chr15",71690889,NA
"chr15",71690913,NA
"chr15",71690916,NA
"chr15",71690941,NA
"chr15",71892215,NA
"chr15",71950471,NA
"chr15",72566615,NA
"chr15",73247153,NA
"chr15",73832623,NA
"chr15",74567025,NA
"chr15",75193004,NA
"chr15",75814672,NA
"chr15",77033934,NA
"chr15",77223176,NA
"chr15",77223214,NA
"chr15",77223223,NA
"chr15",77223248,NA
"chr15",77223256,NA
"chr15",77747190,NA
"chr15",77747199,NA
"chr15",77747237,NA
"chr15",77747251,NA
"chr15",77747276,NA
"chr15",78164706,NA
"chr15",78890321,NA
"chr15",79620420,NA
"chr15",79620442,NA
"chr15",79620443,NA
"chr15",79620468,NA
"chr15",79620472,NA
"chr15",80263344,NA
"chr15",80263345,NA
"chr15",80829649,NA
"chr15",81465979,NA
"chr15",82111769,NA
"chr15",82562367,NA
"chr15",83267981,NA
"chr15",83870210,NA
"chr15",84568095,NA
"chr15",84568097,NA
"chr15",84568107,NA
"chr15",84568131,NA
"chr15",84568158,NA
"chr15",85176465,NA
"chr15",85882521,NA
"chr15",86540917,NA
"chr15",87224975,NA
"chr15",87224998,NA
"chr15",87225001,NA
"chr15",87225009,NA
"chr15",87225030,NA
"chr15",87225038,NA
"chr15",87225052,NA
"chr15",87225069,NA
"chr15",87225075,NA
"chr15",87847134,NA
"chr15",87847145,NA
"chr15",87847150,NA
"chr15",87847188,NA
"chr15",88126129,NA
"chr15",89062709,NA
"chr15",89479875,NA
"chr15",89479920,NA
"chr15",89479922,NA
"chr15",89479946,NA
"chr15",89479958,NA
"chr15",89479959,NA
"chr15",89479975,NA
"chr15",89806710,NA
"chr15",89806715,NA
"chr15",89806718,NA
"chr15",89806721,NA
"chr15",90315398,NA
"chr15",90315399,NA
"chr15",90929563,NA
"chr15",91525197,NA
"chr15",92063681,NA
"chr15",92063683,NA
"chr15",92063693,NA
"chr15",92063701,NA
"chr15",92063724,NA
"chr15",92063725,NA
"chr15",92063747,NA
"chr15",92063748,NA
"chr15",92063753,NA
"chr15",92063779,NA
"chr15",92063780,NA
"chr15",92063781,NA
"chr15",92814603,NA
"chr15",93545934,NA
"chr15",94033348,NA
"chr15",94033365,NA
"chr15",94033366,NA
"chr15",94033371,NA
"chr15",94033372,NA
"chr15",94033390,NA
"chr15",94033412,NA
"chr15",94591032,NA
"chr15",94771501,NA
"chr15",94771504,NA
"chr15",94771510,NA
"chr15",95085074,NA
"chr15",95792273,NA
"chr15",96322790,NA
"chr15",96847436,NA
"chr15",96847443,NA
"chr15",96847454,NA
"chr15",96847503,NA
"chr15",97314970,NA
"chr15",97807677,NA
"chr15",97807683,NA
"chr15",97807697,NA
"chr15",97807701,NA
"chr15",97807729,NA
"chr15",97807732,NA
"chr15",98252110,NA
"chr15",98674857,NA
"chr15",98801737,NA
"chr15",98801745,NA
"chr15",98801757,NA
"chr15",98801760,NA
"chr15",98801797,NA
"chr15",98801808,NA
"chr15",98801834,NA
"chr15",98801836,NA
"chr15",98803288,NA
"chr15",98803293,NA
"chr15",98803295,NA
"chr15",98803300,NA
"chr15",98803312,NA
"chr15",98803316,NA
"chr15",98803331,NA
"chr15",99226148,NA
"chr15",99856848,NA
"chr15",99856849,NA
"chr15",99861618,NA
"chr15",100424605,NA
"chr15",100822051,NA
"chr15",100822052,NA
"chr15",100822066,NA
"chr15",100822086,NA
"chr15",100822088,NA
"chr15",100822105,NA
"chr15",101250945,NA
"chr15",101675824,NA
"chr15",102108691,NA
"chr15",102108692,NA
"chr16",115072,NA
"chr16",194845,NA
"chr16",221057,NA
"chr16",293562,NA
"chr16",370483,NA
"chr16",370484,NA
"chr16",477407,NA
"chr16",541671,NA
"chr16",714125,NA
"chr16",714126,NA
"chr16",789760,NA
"chr16",789761,NA
"chr16",858094,NA
"chr16",996150,NA
"chr16",1190654,NA
"chr16",1190655,NA
"chr16",1601286,NA
"chr16",1601287,NA
"chr16",1648638,NA
"chr16",1924765,NA
"chr16",1976867,NA
"chr16",2058518,NA
"chr16",2747857,NA
"chr16",2781843,NA
"chr16",2878439,NA
"chr16",3022958,"PKMYT1"
"chr16",3022959,"PKMYT1"
"chr16",3022964,"PKMYT1"
"chr16",3022965,"PKMYT1"
"chr16",3022969,"PKMYT1"
"chr16",3022970,"PKMYT1"
"chr16",3022971,"PKMYT1"
"chr16",3022974,"PKMYT1"
"chr16",3022975,"PKMYT1"
"chr16",3022977,"PKMYT1"
"chr16",3022979,"PKMYT1"
"chr16",3022984,"PKMYT1"
"chr16",3022985,"PKMYT1"
"chr16",3022986,"PKMYT1"
"chr16",3022993,"PKMYT1"
"chr16",3022995,"PKMYT1"
"chr16",3022996,"PKMYT1"
"chr16",3022997,"PKMYT1"
"chr16",3022998,"PKMYT1"
"chr16",3023003,"PKMYT1"
"chr16",3023005,"PKMYT1"
"chr16",3023008,"PKMYT1"
"chr16",3023009,"PKMYT1"
"chr16",3023010,"PKMYT1"
"chr16",3023012,"PKMYT1"
"chr16",3023017,"PKMYT1"
"chr16",3023020,"PKMYT1"
"chr16",3023023,"PKMYT1"
"chr16",3023024,"PKMYT1"
"chr16",3023032,"PKMYT1"
"chr16",3023033,"PKMYT1"
"chr16",3023037,"PKMYT1"
"chr16",3023038,"PKMYT1"
"chr16",3023048,"PKMYT1"
"chr16",3023052,"PKMYT1"
"chr16",3023056,"PKMYT1"
"chr16",3023058,"PKMYT1"
"chr16",3023060,"PKMYT1"
"chr16",3023064,"PKMYT1"
"chr16",3023138,"PKMYT1"
"chr16",3023146,"PKMYT1"
"chr16",3023148,"PKMYT1"
"chr16",3023149,"PKMYT1"
"chr16",3023157,"PKMYT1"
"chr16",3023158,"PKMYT1"
"chr16",3023159,"PKMYT1"
"chr16",3023162,"PKMYT1"
"chr16",3023163,"PKMYT1"
"chr16",3023169,"PKMYT1"
"chr16",3023172,"PKMYT1"
"chr16",3023180,"PKMYT1"
"chr16",3023182,"PKMYT1"
"chr16",3023184,"PKMYT1"
"chr16",3023187,"PKMYT1"
"chr16",3023192,"PKMYT1"
"chr16",3023194,"PKMYT1"
"chr16",3023196,"PKMYT1"
"chr16",3023197,"PKMYT1"
"chr16",3023200,"PKMYT1"
"chr16",3023201,"PKMYT1"
"chr16",3023205,"PKMYT1"
"chr16",3023207,"PKMYT1"
"chr16",3023209,"PKMYT1"
"chr16",3023214,"PKMYT1"
"chr16",3023215,"PKMYT1"
"chr16",3023220,"PKMYT1"
"chr16",3023222,"PKMYT1"
"chr16",3023226,"PKMYT1"
"chr16",3023231,"PKMYT1"
"chr16",3023232,"PKMYT1"
"chr16",3023233,"PKMYT1"
"chr16",3023235,"PKMYT1"
"chr16",3023244,"PKMYT1"
"chr16",3023247,"PKMYT1"
"chr16",3023253,"PKMYT1"
"chr16",3024001,"PKMYT1"
"chr16",3024006,"PKMYT1"
"chr16",3024007,"PKMYT1"
"chr16",3024011,"PKMYT1"
"chr16",3024014,"PKMYT1"
"chr16",3024015,"PKMYT1"
"chr16",3024016,"PKMYT1"
"chr16",3024017,"PKMYT1"
"chr16",3024019,"PKMYT1"
"chr16",3024025,"PKMYT1"
"chr16",3024027,"PKMYT1"
"chr16",3024030,"PKMYT1"
"chr16",3024036,"PKMYT1"
"chr16",3024041,"PKMYT1"
"chr16",3024044,"PKMYT1"
"chr16",3024045,"PKMYT1"
"chr16",3024047,"PKMYT1"
"chr16",3024058,"PKMYT1"
"chr16",3024061,"PKMYT1"
"chr16",3024064,"PKMYT1"
"chr16",3024066,"PKMYT1"
"chr16",3024070,"PKMYT1"
"chr16",3024072,"PKMYT1"
"chr16",3024073,"PKMYT1"
"chr16",3024079,"PKMYT1"
"chr16",3024084,"PKMYT1"
"chr16",3024085,"PKMYT1"
"chr16",3024088,"PKMYT1"
"chr16",3024089,"PKMYT1"
"chr16",3024090,"PKMYT1"
"chr16",3024094,"PKMYT1"
"chr16",3024096,"PKMYT1"
"chr16",3024098,"PKMYT1"
"chr16",3024099,"PKMYT1"
"chr16",3024101,"PKMYT1"
"chr16",3024102,"PKMYT1"
"chr16",3024106,"PKMYT1"
"chr16",3024114,"PKMYT1"
"chr16",3024120,"PKMYT1"
"chr16",3024122,"PKMYT1"
"chr16",3024123,"PKMYT1"
"chr16",3024126,"PKMYT1"
"chr16",3024127,"PKMYT1"
"chr16",3024129,"PKMYT1"
"chr16",3024132,"PKMYT1"
"chr16",3024138,"PKMYT1"
"chr16",3024140,"PKMYT1"
"chr16",3024143,"PKMYT1"
"chr16",3024144,"PKMYT1"
"chr16",3024147,"PKMYT1"
"chr16",3024148,"PKMYT1"
"chr16",3024149,"PKMYT1"
"chr16",3024150,"PKMYT1"
"chr16",3024152,"PKMYT1"
"chr16",3024155,"PKMYT1"
"chr16",3024156,"PKMYT1"
"chr16",3024157,"PKMYT1"
"chr16",3024253,"PKMYT1"
"chr16",3024260,"PKMYT1"
"chr16",3024261,"PKMYT1"
"chr16",3024263,"PKMYT1"
"chr16",3024265,"PKMYT1"
"chr16",3024266,"PKMYT1"
"chr16",3024268,"PKMYT1"
"chr16",3024272,"PKMYT1"
"chr16",3024274,"PKMYT1"
"chr16",3024277,"PKMYT1"
"chr16",3024279,"PKMYT1"
"chr16",3024284,"PKMYT1"
"chr16",3024287,"PKMYT1"
"chr16",3024289,"PKMYT1"
"chr16",3024294,"PKMYT1"
"chr16",3024295,"PKMYT1"
"chr16",3024301,"PKMYT1"
"chr16",3024302,"PKMYT1"
"chr16",3024306,"PKMYT1"
"chr16",3024308,"PKMYT1"
"chr16",3024309,"PKMYT1"
"chr16",3024310,"PKMYT1"
"chr16",3024315,"PKMYT1"
"chr16",3024324,"PKMYT1"
"chr16",3024326,"PKMYT1"
"chr16",3024329,"PKMYT1"
"chr16",3024330,"PKMYT1"
"chr16",3024332,"PKMYT1"
"chr16",3024333,"PKMYT1"
"chr16",3024334,"PKMYT1"
"chr16",3024339,"PKMYT1"
"chr16",3024343,"PKMYT1"
"chr16",3024347,"PKMYT1"
"chr16",3024348,"PKMYT1"
"chr16",3024351,"PKMYT1"
"chr16",3024355,"PKMYT1"
"chr16",3024356,"PKMYT1"
"chr16",3024358,"PKMYT1"
"chr16",3024359,"PKMYT1"
"chr16",3024364,"PKMYT1"
"chr16",3024366,"PKMYT1"
"chr16",3024367,"PKMYT1"
"chr16",3024369,"PKMYT1"
"chr16",3024371,"PKMYT1"
"chr16",3024380,"PKMYT1"
"chr16",3024383,"PKMYT1"
"chr16",3024386,"PKMYT1"
"chr16",3024395,"PKMYT1"
"chr16",3024400,"PKMYT1"
"chr16",3024401,"PKMYT1"
"chr16",3024405,"PKMYT1"
"chr16",3024407,"PKMYT1"
"chr16",3024408,"PKMYT1"
"chr16",3024415,"PKMYT1"
"chr16",3024418,"PKMYT1"
"chr16",3024551,"PKMYT1"
"chr16",3024552,"PKMYT1"
"chr16",3024563,"PKMYT1"
"chr16",3024564,"PKMYT1"
"chr16",3024565,"PKMYT1"
"chr16",3024569,"PKMYT1"
"chr16",3024570,"PKMYT1"
"chr16",3024573,"PKMYT1"
"chr16",3024574,"PKMYT1"
"chr16",3024576,"PKMYT1"
"chr16",3024582,"PKMYT1"
"chr16",3024583,"PKMYT1"
"chr16",3024588,"PKMYT1"
"chr16",3024589,"PKMYT1"
"chr16",3024597,"PKMYT1"
"chr16",3024600,"PKMYT1"
"chr16",3024602,"PKMYT1"
"chr16",3024608,"PKMYT1"
"chr16",3024609,"PKMYT1"
"chr16",3024624,"PKMYT1"
"chr16",3024632,"PKMYT1"
"chr16",3024635,"PKMYT1"
"chr16",3024648,"PKMYT1"
"chr16",3024651,"PKMYT1"
"chr16",3025331,"PKMYT1"
"chr16",3025335,"PKMYT1"
"chr16",3025338,"PKMYT1"
"chr16",3025343,"PKMYT1"
"chr16",3025344,"PKMYT1"
"chr16",3025346,"PKMYT1"
"chr16",3025350,"PKMYT1"
"chr16",3025354,"PKMYT1"
"chr16",3025362,"PKMYT1"
"chr16",3025363,"PKMYT1"
"chr16",3025364,"PKMYT1"
"chr16",3025366,"PKMYT1"
"chr16",3025376,"PKMYT1"
"chr16",3025377,"PKMYT1"
"chr16",3025378,"PKMYT1"
"chr16",3025379,"PKMYT1"
"chr16",3025382,"PKMYT1"
"chr16",3025384,"PKMYT1"
"chr16",3025392,"PKMYT1"
"chr16",3025397,"PKMYT1"
"chr16",3025398,"PKMYT1"
"chr16",3025407,"PKMYT1"
"chr16",3025412,"PKMYT1"
"chr16",3025413,"PKMYT1"
"chr16",3025416,"PKMYT1"
"chr16",3025421,"PKMYT1"
"chr16",3025429,"PKMYT1"
"chr16",3025434,"PKMYT1"
"chr16",3025435,"PKMYT1"
"chr16",3025444,"PKMYT1"
"chr16",3025455,"PKMYT1"
"chr16",3025461,"PKMYT1"
"chr16",3025462,"PKMYT1"
"chr16",3025465,"PKMYT1"
"chr16",3025471,"PKMYT1"
"chr16",3025473,"PKMYT1"
"chr16",3025475,"PKMYT1"
"chr16",3025480,"PKMYT1"
"chr16",3025482,"PKMYT1"
"chr16",3025485,"PKMYT1"
"chr16",3025486,"PKMYT1"
"chr16",3025492,"PKMYT1"
"chr16",3025493,"PKMYT1"
"chr16",3025495,"PKMYT1"
"chr16",3025499,"PKMYT1"
"chr16",3025502,"PKMYT1"
"chr16",3025508,"PKMYT1"
"chr16",3025509,"PKMYT1"
"chr16",3025511,"PKMYT1"
"chr16",3025512,"PKMYT1"
"chr16",3025517,"PKMYT1"
"chr16",3025522,"PKMYT1"
"chr16",3025525,"PKMYT1"
"chr16",3025528,"PKMYT1"
"chr16",3025533,"PKMYT1"
"chr16",3025534,"PKMYT1"
"chr16",3025539,"PKMYT1"
"chr16",3025541,"PKMYT1"
"chr16",3025542,"PKMYT1"
"chr16",3025548,"PKMYT1"
"chr16",3025549,"PKMYT1"
"chr16",3025552,"PKMYT1"
"chr16",3025554,"PKMYT1"
"chr16",3025557,"PKMYT1"
"chr16",3025560,"PKMYT1"
"chr16",3025562,"PKMYT1"
"chr16",3025564,"PKMYT1"
"chr16",3025570,"PKMYT1"
"chr16",3025575,"PKMYT1"
"chr16",3025577,"PKMYT1"
"chr16",3025580,"PKMYT1"
"chr16",3025587,"PKMYT1"
"chr16",3025591,"PKMYT1"
"chr16",3025599,"PKMYT1"
"chr16",3025602,"PKMYT1"
"chr16",3025606,"PKMYT1"
"chr16",3025607,"PKMYT1"
"chr16",3025614,"PKMYT1"
"chr16",3025620,"PKMYT1"
"chr16",3025621,"PKMYT1"
"chr16",3025622,"PKMYT1"
"chr16",3025625,"PKMYT1"
"chr16",3025626,"PKMYT1"
"chr16",3025627,"PKMYT1"
"chr16",3025628,"PKMYT1"
"chr16",3025631,"PKMYT1"
"chr16",3025632,"PKMYT1"
"chr16",3025644,"PKMYT1"
"chr16",3025645,"PKMYT1"
"chr16",3025646,"PKMYT1"
"chr16",3025649,"PKMYT1"
"chr16",3025651,"PKMYT1"
"chr16",3025652,"PKMYT1"
"chr16",3025654,"PKMYT1"
"chr16",3025666,"PKMYT1"
"chr16",3025669,"PKMYT1"
"chr16",3025675,"PKMYT1"
"chr16",3025677,"PKMYT1"
"chr16",3025678,"PKMYT1"
"chr16",3025681,"PKMYT1"
"chr16",3025682,"PKMYT1"
"chr16",3025689,"PKMYT1"
"chr16",3025690,"PKMYT1"
"chr16",3025691,"PKMYT1"
"chr16",3025696,"PKMYT1"
"chr16",3025702,"PKMYT1"
"chr16",3025704,"PKMYT1"
"chr16",3025706,"PKMYT1"
"chr16",3025708,"PKMYT1"
"chr16",3025713,"PKMYT1"
"chr16",3025716,"PKMYT1"
"chr16",3025721,"PKMYT1"
"chr16",3025723,"PKMYT1"
"chr16",3025724,"PKMYT1"
"chr16",3025729,"PKMYT1"
"chr16",3025734,"PKMYT1"
"chr16",3025739,"PKMYT1"
"chr16",3025740,"PKMYT1"
"chr16",3025742,"PKMYT1"
"chr16",3025745,"PKMYT1"
"chr16",3025746,"PKMYT1"
"chr16",3025748,"PKMYT1"
"chr16",3025753,"PKMYT1"
"chr16",3025755,"PKMYT1"
"chr16",3025756,"PKMYT1"
"chr16",3025760,"PKMYT1"
"chr16",3025767,"PKMYT1"
"chr16",3025769,"PKMYT1"
"chr16",3025773,"PKMYT1"
"chr16",3025774,"PKMYT1"
"chr16",3025778,"PKMYT1"
"chr16",3025780,"PKMYT1"
"chr16",3025781,"PKMYT1"
"chr16",3025782,"PKMYT1"
"chr16",3025785,"PKMYT1"
"chr16",3025787,"PKMYT1"
"chr16",3025789,"PKMYT1"
"chr16",3025790,"PKMYT1"
"chr16",3025791,"PKMYT1"
"chr16",3025792,"PKMYT1"
"chr16",3025793,"PKMYT1"
"chr16",3025795,"PKMYT1"
"chr16",3025796,"PKMYT1"
"chr16",3025801,"PKMYT1"
"chr16",3025802,"PKMYT1"
"chr16",3025808,"PKMYT1"
